Fid,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,Type,Date_Time,Label,results
10.42.0.211-106.39.169.66-37797-80-6,C1538635916,61,F,28007,M1823072687,28007,es_transportation,4490.71,CASH_OUT,2019-12-18 08:32:44+09,1,1
172.217.12.174-10.42.0.211-443-55655-6,C538394574,34,M,28007,M1823072687,28007,es_transportation,3280.68,CASH_OUT,2019-12-18 08:33:04+09,0,0
172.217.9.234-10.42.0.211-443-39080-6,C882083718,55,M,28007,M1823072687,28007,es_transportation,8174.48,CASH_OUT,2019-12-18 08:40:11+09,1,1
10.42.0.42-66.231.239.125-48398-443-6,C1189224644,36,M,28007,M1823072687,28007,es_transportation,19421.51,CASH_OUT,2019-12-18 08:44:53+09,0,0
151.101.1.140-10.42.0.211-443-38151-6,C1741615821,46,M,28007,M1823072687,28007,es_transportation,5070.85,CASH_OUT,2019-12-18 08:48:18+09,1,1
216.58.217.163-10.42.0.151-80-49128-6,C297347471,49,M,28007,M1946091778,28007,es_wellnessandbeauty,1399.21,CASH_OUT,2019-12-18 08:49:14+09,0,0
174.35.73.108-10.42.0.42-80-34780-6,C706685788,28,F,28007,M1823072687,28007,es_transportation,23757.15,CASH_OUT,2019-12-18 08:49:20+09,1,1
10.42.0.211-10.42.0.1-61797-53-17,C1096642744,74,M,28007,M85975013,28007,es_food,16289.71,CASH_OUT,2019-12-18 08:49:27+09,0,0
172.217.12.195-10.42.0.151-443-35888-6,C1921196241,37,M,28007,M1823072687,28007,es_transportation,6858.42,CASH_OUT,2019-12-18 08:49:31+09,0,0
202.77.129.150-10.42.0.211-80-34485-6,C2013867948,38,M,28007,M1823072687,28007,es_transportation,3457.75,CASH_OUT,2019-12-18 08:49:31+09,1,1
172.217.10.138-10.42.0.211-443-47364-6,C677202538,82,F,28007,M348934600,28007,es_transportation,251410.07,CASH_OUT,2019-12-18 08:50:41+09,0,0
10.42.0.151-64.71.142.110-48336-443-6,C1488142454,49,F,28007,M1823072687,28007,es_transportation,1375.93,CASH_OUT,2019-12-18 08:54:37+09,0,0
10.42.0.42-106.11.94.21-41188-443-6,C1141524074,41,M,28007,M1823072687,28007,es_transportation,6092.86,CASH_OUT,2019-12-18 09:06:55+09,1,1
172.217.10.40-10.42.0.151-443-46757-6,C1615196201,35,F,28007,M348934600,28007,es_transportation,39093.92,CASH_OUT,2019-12-18 09:13:43+09,0,0
173.194.68.188-10.42.0.151-5228-57143-6,C1660594711,23,F,28007,M348934600,28007,es_transportation,145795.43,CASH_OUT,2019-12-18 09:14:37+09,1,1
10.42.0.1-10.42.0.42-53-26034-17,C1605642067,37,M,28007,M1823072687,28007,es_transportation,442767.87,CASH_OUT,2019-12-18 09:17:46+09,0,0
10.42.0.151-10.42.0.1-10865-53-17,C663226052,41,F,28007,M1823072687,28007,es_transportation,326053.35,CASH_OUT,2019-12-18 09:21:56+09,1,1
10.42.0.211-10.42.0.1-19493-53-17,C1057259459,56,F,28007,M1823072687,28007,es_transportation,514550.05,CASH_OUT,2019-12-18 09:29:30+09,0,0
10.42.0.211-14.29.93.254-48471-80-6,C954359387,42,M,28007,M1823072687,28007,es_transportation,227987.18,CASH_OUT,2019-12-18 09:29:46+09,0,0
203.205.179.172-10.42.0.211-80-46382-6,C2054233026,30,F,28007,M1823072687,28007,es_transportation,256081.02,PAYMENT,2019-12-18 12:39:14+09,1,1
203.205.158.35-10.42.0.211-80-42574-6,C893911190,52,M,28007,M1823072687,28007,es_transportation,133879.34,PAYMENT,2019-12-18 12:44:23+09,0,0
10.42.0.211-10.42.0.1-54712-53-17,C1507237884,43,F,28007,M1823072687,28007,es_transportation,173385.03,PAYMENT,2019-12-18 12:45:23+09,1,1
10.42.0.151-31.13.80.37-45488-443-6,C38227648,29,M,28007,M348934600,28007,es_transportation,184408.96,CASH_OUT,2019-12-18 12:51:16+09,0,0
10.42.0.151-64.71.142.124-55386-443-6,C1893177739,27,M,28007,M1823072687,28007,es_transportation,99393.97,PAYMENT,2019-12-18 12:53:04+09,1,1
10.42.0.211-54.192.38.236-54587-443-6,C251630036,26,F,28007,M348934600,28007,es_transportation,105009.62,CASH_OUT,2019-12-18 12:53:08+09,1,1
192.229.173.173-10.42.0.211-80-39103-6,C1070277785,28,F,28007,M1823072687,28007,es_transportation,36173.3,PAYMENT,2019-12-18 12:58:38+09,0,0
172.217.12.206-10.42.0.151-443-45205-6,C2027310658,45,F,28007,M1823072687,28007,es_transportation,8689.11,PAYMENT,2019-12-18 13:01:04+09,0,0
10.42.0.211-66.231.239.125-42522-443-6,C1556425826,29,M,28007,M1823072687,28007,es_transportation,196545.99,CASH_OUT,2019-12-18 13:01:12+09,0,0
10.42.0.211-31.13.71.7-52303-443-6,C1798653291,47,M,28007,M348934600,28007,es_transportation,56228.53,CASH_OUT,2019-12-18 14:09:53+09,1,1
172.217.9.234-10.42.0.211-443-49230-6,C1559091388,28,F,28007,M1823072687,28007,es_transportation,387650.01,CASH_OUT,2019-12-18 14:10:55+09,0,0
172.217.11.10-10.42.0.42-443-52567-6,C409331076,38,M,28007,M1823072687,28007,es_transportation,88960.51,PAYMENT,2019-12-18 14:10:27+09,1,1
10.42.0.151-104.88.88.137-43550-80-6,C745099746,64,F,28007,M1823072687,28007,es_transportation,43764.12,CASH_OUT,2019-12-18 14:11:13+09,0,0
203.205.151.47-10.42.0.151-80-60385-6,C1005126300,64,F,28007,M1823072687,28007,es_transportation,522420.72,PAYMENT,2019-12-18 14:49:16+09,1,1
10.42.0.151-10.42.0.1-53300-53-17,C484986935,52,F,28007,M348934600,28007,es_transportation,523470.5,CASH_OUT,2019-12-18 14:49:16+09,0,0
10.42.0.1-10.42.0.42-53-42113-17,C1177396126,52,M,28007,M1823072687,28007,es_transportation,235461.07,CASH_IN,2019-12-18 14:49:59+09,1,1
172.217.3.106-10.42.0.151-443-34212-6,C1483927110,72,F,28007,M348934600,28007,es_transportation,170007.06,TRANSFER,2019-12-18 14:50:22+09,0,0
10.42.0.151-31.13.71.52-46215-443-6,C1524407626,43,M,28007,M1823072687,28007,es_transportation,336253.34,PAYMENT,2019-12-18 15:28:41+09,0,0
10.42.0.151-10.42.0.1-17292-53-17,C1881279773,39,F,28007,M1823072687,28007,es_transportation,26864.23,PAYMENT,2019-12-18 15:44:59+09,1,1
10.42.0.211-23.206.166.62-37011-80-6,C74966273,29,F,28007,M1823072687,28007,es_transportation,146688.61,PAYMENT,2019-12-18 15:46:04+09,0,0
10.42.0.151-103.235.46.212-55192-443-6,C359668643,47,M,28007,M1823072687,28007,es_transportation,538868.88,PAYMENT,2019-12-18 15:47:05+09,1,1
10.42.0.211-74.217.63.66-35694-443-6,C44151986,28,F,28007,M1823072687,28007,es_transportation,134281.85,CASH_IN,2019-12-18 15:46:48+09,0,0
180.163.255.159-10.42.0.42-443-51719-6,C1468773146,51,M,28007,M1823072687,28007,es_transportation,76955.41,TRANSFER,2019-12-18 15:47:03+09,0,0
10.42.0.211-77.234.42.92-46460-443-6,C1461183154,35,F,28007,M1823072687,28007,es_transportation,110957.69,CASH_IN,2019-12-18 15:48:14+09,0,0
10.42.0.151-31.13.80.52-52500-443-6,C1671770086,66,M,28007,M1823072687,28007,es_transportation,278974.8,PAYMENT,2019-12-18 15:48:24+09,0,0
10.42.0.211-104.192.110.245-38709-443-6,C1272326382,50,M,28007,M1823072687,28007,es_transportation,189623.85,PAYMENT,2019-12-18 15:48:56+09,1,1
10.42.0.1-10.42.0.42-53-48938-17,C87462443,37,M,28007,M1823072687,28007,es_transportation,143193.94,CASH_OUT,2019-12-18 15:59:01+09,0,0
172.217.7.195-10.42.0.211-443-37889-6,C2132111174,36,F,28007,M1823072687,28007,es_transportation,40210.89,CASH_IN,2019-12-18 15:59:56+09,0,0
203.205.158.55-10.42.0.42-80-56126-6,C1267365709,43,F,28007,M1823072687,28007,es_transportation,51188.54,PAYMENT,2019-12-18 16:00:00+09,1,1
10.42.0.151-112.90.74.178-48697-80-6,C1282333137,42,F,28007,M85975013,28007,es_food,88358.23,CASH_OUT,2019-12-18 16:00:50+09,0,0
10.42.0.211-77.234.44.79-35878-443-6,C510046708,60,F,28007,M1823072687,28007,es_transportation,244338.83,PAYMENT,2019-12-18 16:01:44+09,1,1
10.42.0.42-72.21.206.140-59290-443-6,C1445784416,44,M,28007,M1823072687,28007,es_transportation,145073.24,CASH_OUT,2019-12-18 16:01:58+09,0,0
10.42.0.211-10.42.0.1-10777-53-17,C1159034982,63,M,28007,M1823072687,28007,es_transportation,210039.35,CASH_OUT,2019-12-18 16:03:07+09,1,1
182.22.24.124-10.42.0.211-443-33071-6,C712473227,26,F,28007,M1053599405,28007,es_health,10582.42,CASH_OUT,2019-12-18 16:03:38+09,1,1
209.85.144.154-10.42.0.211-443-33401-6,C712473227,42,F,28007,M1913465890,28007,es_health,101109.77,CASH_OUT,2019-12-18 16:09:43+09,0,0
10.42.0.211-77.234.41.79-42269-443-6,C901739086,48,M,28007,M1823072687,28007,es_transportation,156990.64,CASH_OUT,2019-12-18 16:10:00+09,1,1
10.42.0.1-10.42.0.42-53-17651-17,C1502465707,34,F,28007,M1823072687,28007,es_transportation,61874.77,CASH_IN,2019-12-18 16:10:20+09,0,0
172.217.12.206-10.42.0.42-443-37182-6,C1558803570,32,F,28007,M1823072687,28007,es_transportation,9105.01,PAYMENT,2019-12-18 16:10:52+09,0,0
180.149.153.234-10.42.0.211-80-49688-6,C47652503,30,F,28007,M1823072687,28007,es_transportation,223535.09,CASH_OUT,2019-12-18 16:11:09+09,1,1
10.42.0.151-10.42.0.1-64064-53-17,C274387846,43,F,28007,M1600850729,28007,es_fashion,6644.71,PAYMENT,2019-12-18 16:17:11+09,0,0
10.42.0.1-10.42.0.42-53-61064-17,C1802570035,59,F,28007,M348934600,28007,es_transportation,323000.68,CASH_OUT,2019-12-18 16:17:19+09,1,1
10.42.0.211-10.42.0.1-34131-53-17,C1778762788,36,F,28007,M1823072687,28007,es_transportation,3834.2,PAYMENT,2019-12-18 16:19:08+09,0,0
10.42.0.211-23.21.51.186-35469-443-6,C784005201,66,M,28007,M348934600,28007,es_transportation,277430.11,PAYMENT,2019-12-18 16:18:54+09,1,1
172.217.11.14-10.42.0.42-443-42050-6,C784005201,39,M,28007,M1823072687,28007,es_transportation,2910856.68,TRANSFER,2019-12-18 16:19:00+09,1,1
10.42.0.211-66.102.255.61-58391-80-6,C1517707344,48,M,28007,M1823072687,28007,es_transportation,80946.33,CASH_OUT,2019-12-18 16:21:02+09,0,0
10.42.0.42-123.125.29.220-46703-80-6,C546000387,52,M,28007,M1823072687,28007,es_transportation,187282.62,CASH_OUT,2019-12-18 17:39:04+09,1,1
172.217.3.102-10.42.0.211-443-41723-6,C1156672988,30,M,28007,M1823072687,28007,es_transportation,6549.58,PAYMENT,2019-12-18 17:40:25+09,0,0
199.59.150.10-10.42.0.151-443-58201-6,C1624351292,40,M,28007,M1823072687,28007,es_transportation,502129.07,PAYMENT,2019-12-18 17:46:33+09,1,1
171.84.4.11-10.42.0.42-80-38989-6,C2002713196,48,M,28007,M348934600,28007,es_transportation,10059.43,PAYMENT,2019-12-18 17:46:53+09,0,0
180.76.147.76-10.42.0.211-80-37292-6,C326815335,53,F,28007,M348934600,28007,es_transportation,26476.37,CASH_OUT,2019-12-18 17:47:14+09,0,0
192.229.173.173-10.42.0.151-80-38377-6,C1295945354,29,F,28007,M1823072687,28007,es_transportation,20172.6,PAYMENT,2019-12-18 18:30:42+09,0,0
172.217.11.46-10.42.0.151-443-34721-6,C1474149613,46,M,28007,M1823072687,28007,es_transportation,74796.87,CASH_OUT,2019-12-18 18:30:59+09,1,1
172.217.10.67-10.42.0.211-80-36240-6,C678683295,46,F,28007,M1053599405,28007,es_health,437590.13,CASH_OUT,2019-12-18 18:32:23+09,0,0
10.42.0.151-10.42.0.1-23847-53-17,C616715154,40,F,28007,M1823072687,28007,es_transportation,120369.45,CASH_IN,2019-12-18 18:32:51+09,1,1
172.217.6.195-10.42.0.151-443-47232-6,C594793398,44,F,28007,M1823072687,28007,es_transportation,63772.31,TRANSFER,2019-12-18 18:40:56+09,0,0
10.42.0.1-10.42.0.42-53-24240-17,C767740583,56,F,28007,M1823072687,28007,es_transportation,216827.66,CASH_OUT,2019-12-18 18:42:09+09,0,0
10.42.0.211-59.38.112.48-45055-443-6,C1543555122,69,F,28007,M1823072687,28007,es_transportation,179239.96,CASH_IN,2019-12-18 18:58:57+09,0,0
10.42.0.211-10.42.0.1-47772-53-17,C1467731939,47,M,28007,M1823072687,28007,es_transportation,22423.89,CASH_OUT,2019-12-18 19:00:51+09,0,0
172.217.10.226-10.42.0.151-443-46927-6,C1948728559,21,F,28007,M1823072687,28007,es_transportation,1312792.08,CASH_OUT,2019-12-18 19:01:50+09,0,0
10.42.0.42-115.239.210.141-47691-80-6,C133432771,47,F,28007,M1823072687,28007,es_transportation,67563.83,PAYMENT,2019-12-18 19:01:37+09,1,1
203.205.158.61-10.42.0.151-80-58163-6,C673048498,67,M,28007,M1823072687,28007,es_transportation,172338.7,PAYMENT,2019-12-18 19:01:38+09,0,0
10.42.0.151-52.84.29.154-34143-443-6,C1791559714,66,F,28007,M1823072687,28007,es_transportation,23830.75,CASH_OUT,2019-12-18 19:01:46+09,1,1
174.35.73.165-10.42.0.42-80-52307-6,C50049566,51,F,28007,M1823072687,28007,es_transportation,94629.52,CASH_OUT,2019-12-18 19:02:26+09,0,0
172.217.11.46-10.42.0.211-443-33207-6,C2112563194,35,F,28007,M1823072687,28007,es_transportation,529269.32,CASH_OUT,2019-12-18 19:03:39+09,1,1
172.217.9.238-10.42.0.211-443-50751-6,C153419170,41,F,28007,M1823072687,28007,es_transportation,231324.63,CASH_IN,2019-12-18 19:03:43+09,0,0
10.42.0.211-54.243.77.238-50618-443-6,C1750835738,46,F,28007,M1823072687,28007,es_transportation,61334.08,CASH_OUT,2019-12-18 19:08:16+09,1,1
140.205.164.47-10.42.0.211-443-50588-6,C2087229084,43,F,28007,M348934600,28007,es_transportation,464324.93,CASH_OUT,2019-12-18 19:08:16+09,0,0
157.56.52.40-10.42.0.151-40031-43477-17,C1529207541,43,F,28007,M348934600,28007,es_transportation,107227.55,CASH_OUT,2019-12-18 19:08:17+09,1,1
192.229.173.173-10.42.0.211-80-51201-6,C71938921,36,M,28007,M348934600,28007,es_transportation,1553.64,CASH_IN,2019-12-18 19:08:17+09,0,0
10.42.0.211-10.42.0.1-65260-53-17,C71938921,41,M,28007,M1823072687,28007,es_transportation,23883.93,CASH_OUT,2019-12-18 19:08:02+09,1,1
10.42.0.211-64.71.142.124-54549-443-6,C2075898645,55,F,28007,M1823072687,28007,es_transportation,299826.18,PAYMENT,2019-12-18 19:09:25+09,0,0
10.42.0.1-10.42.0.42-53-31268-17,C1118932469,52,F,28007,M1823072687,28007,es_transportation,766152.23,PAYMENT,2019-12-18 19:09:26+09,1,1
172.217.11.35-10.42.0.211-80-39653-6,C1049957303,50,F,28007,M1600850729,28007,es_fashion,109758.32,CASH_OUT,2019-12-18 19:12:41+09,0,0
10.42.0.151-10.42.0.1-18963-53-17,C1407087523,77,F,28007,M1823072687,28007,es_transportation,363539.98,PAYMENT,2019-12-18 19:13:54+09,1,1
10.42.0.211-106.39.162.36-54106-80-6,C2025967620,39,F,28007,M348934600,28007,es_transportation,99085.33,PAYMENT,2019-12-18 19:15:35+09,0,0
10.42.0.211-123.125.115.164-52180-443-6,C288684762,57,M,28007,M1823072687,28007,es_transportation,2199855.87,CASH_OUT,2019-12-18 19:17:10+09,1,1
10.42.0.151-10.42.0.1-25751-53-17,C1761085759,65,F,28007,M1823072687,28007,es_transportation,12043.76,CASH_OUT,2019-12-18 19:17:47+09,0,0
216.58.219.202-10.42.0.151-443-58505-6,C879949041,44,F,28007,M1823072687,28007,es_transportation,33303.6,PAYMENT,2019-12-18 19:17:47+09,1,1
172.217.6.226-10.42.0.211-443-51230-6,C686669439,45,F,28007,M1823072687,28007,es_transportation,12158.33,PAYMENT,2019-12-18 19:40:53+09,0,0
10.42.0.211-10.42.0.1-24876-53-17,C1557689947,60,F,28007,M1823072687,28007,es_transportation,253513.74,PAYMENT,2019-12-18 19:40:59+09,1,1
174.35.73.110-10.42.0.211-80-47744-6,C1545977603,35,M,28007,M348934600,28007,es_transportation,280457.32,PAYMENT,2019-12-18 19:41:09+09,0,0
172.217.6.195-10.42.0.211-443-56717-6,C1720950881,46,F,28007,M348934600,28007,es_transportation,105256.3,PAYMENT,2019-12-18 19:42:01+09,1,1
183.79.250.123-10.42.0.211-443-60671-6,C567897093,27,M,28007,M1823072687,28007,es_transportation,1667586.88,PAYMENT,2019-12-18 19:42:40+09,0,0
216.58.219.194-10.42.0.211-443-49884-6,C1215446912,30,F,28007,M85975013,28007,es_food,163780.36,CASH_IN,2019-12-18 19:43:00+09,1,1
180.163.15.184-10.42.0.151-80-57094-6,C58668191,20,F,28007,M1823072687,28007,es_transportation,8369.41,PAYMENT,2019-12-18 19:43:36+09,0,0
10.42.0.211-10.42.0.1-12114-53-17,C1476505660,51,F,28007,M1823072687,28007,es_transportation,5854.27,CASH_IN,2019-12-18 19:43:46+09,1,1
172.217.3.110-10.42.0.151-443-41279-6,C969824969,35,F,28007,M1823072687,28007,es_transportation,4238.06,PAYMENT,2019-12-18 19:48:54+09,0,0
209.10.120.26-10.42.0.211-80-47850-6,C420340345,46,M,28007,M348934600,28007,es_transportation,25700.53,CASH_OUT,2019-12-18 19:49:01+09,1,1
172.217.12.132-10.42.0.211-443-56866-6,C143836998,35,F,28007,M1823072687,28007,es_transportation,1740.3,CASH_OUT,2019-12-18 19:49:55+09,0,0
10.42.0.211-106.39.169.66-53145-80-6,C107125195,41,M,28007,M1823072687,28007,es_transportation,8070.74,CASH_IN,2019-12-18 19:52:09+09,1,1
10.42.0.151-119.146.74.33-50174-443-6,C897057254,39,F,28007,M1823072687,28007,es_transportation,7828.8,CASH_OUT,2019-12-18 20:00:04+09,0,0
10.42.0.211-23.206.162.129-39562-80-6,C1367987964,40,F,28007,M1823072687,28007,es_transportation,1240.84,PAYMENT,2019-12-18 20:00:52+09,1,1
202.77.129.150-10.42.0.211-80-35148-6,C1090046399,27,M,28007,M1053599405,28007,es_health,3463.27,TRANSFER,2019-12-18 20:00:52+09,0,0
10.42.0.211-87.240.165.91-43344-80-6,C1090046399,40,M,28007,M1913465890,28007,es_health,1358.46,PAYMENT,2019-12-18 20:01:23+09,1,1
10.42.0.1-10.42.0.42-53-14222-17,C1819254965,36,M,28007,M1823072687,28007,es_transportation,8920.99,TRANSFER,2019-12-18 20:04:40+09,0,0
10.42.0.151-54.173.220.111-54435-443-6,C574062699,35,M,28007,M209847108,28007,es_wellnessandbeauty,1941.43,CASH_OUT,2019-12-18 20:05:05+09,0,0
172.217.10.238-10.42.0.211-443-47458-6,C574062699,25,M,28007,M78078399,28007,es_wellnessandbeauty,1256.97,CASH_OUT,2019-12-18 20:05:44+09,1,1
10.42.0.1-10.42.0.42-53-2164-17,C644663928,37,M,28007,M1823072687,28007,es_transportation,10603.54,CASH_OUT,2019-12-18 20:08:26+09,0,0
10.42.0.151-10.42.0.1-32333-53-17,C1721541488,29,M,28007,M348934600,28007,es_transportation,2887.15,CASH_IN,2019-12-18 20:08:40+09,0,0
10.42.0.211-121.12.98.78-57705-80-6,C1067734462,44,F,28007,M1823072687,28007,es_transportation,6167.16,PAYMENT,2019-12-18 20:08:59+09,0,0
10.42.0.211-52.84.145.175-32971-443-6,C1602648292,31,F,28007,M348934600,28007,es_transportation,2454.62,DEBIT,2019-12-18 20:10:39+09,1,1
239.255.255.250-10.42.0.1-1900-35793-17,C1233405214,54,F,28007,M855959430,28007,es_hyper,972.68,PAYMENT,2019-12-18 20:11:20+09,0,0
10.42.0.211-112.73.28.69-51169-80-6,C1360481565,31,F,28007,M1823072687,28007,es_transportation,14.91,PAYMENT,2019-12-18 20:12:12+09,0,0
10.42.0.211-52.84.134.149-48840-443-6,C1590346257,82,F,28007,M1823072687,28007,es_transportation,9101.23,PAYMENT,2019-12-18 20:14:10+09,1,1
10.42.0.211-10.42.0.1-9767-53-17,C1726895756,39,M,28007,M348934600,28007,es_transportation,3874.64,PAYMENT,2019-12-18 20:14:50+09,0,0
10.42.0.151-10.42.0.1-50344-53-17,C1739468858,39,F,28007,M348934600,28007,es_transportation,13167.78,PAYMENT,2019-12-18 20:16:47+09,1,1
172.217.10.78-10.42.0.151-443-37898-6,C1779394537,28,F,28007,M1823072687,28007,es_transportation,7370.3,PAYMENT,2019-12-18 20:19:47+09,0,0
10.42.0.211-66.198.24.253-53934-80-6,C117112395,38,F,28007,M1823072687,28007,es_transportation,118089.64,PAYMENT,2019-12-18 20:31:45+09,1,1
172.217.10.234-10.42.0.42-443-59179-6,C1956971543,37,F,28007,M1823072687,28007,es_transportation,29569.95,TRANSFER,2019-12-18 20:31:55+09,1,1
172.217.10.10-10.42.0.151-443-36954-6,C1948527523,41,M,28007,M1823072687,28007,es_transportation,123807.72,PAYMENT,2019-12-18 21:28:55+09,0,0
10.42.0.151-115.239.210.141-35224-443-6,C1140073765,36,F,28007,M1823072687,28007,es_transportation,426400.04,PAYMENT,2019-12-18 21:29:05+09,1,1
10.42.0.211-36.110.213.49-56257-80-6,C1960353164,55,F,28007,M85975013,28007,es_food,465073.74,PAYMENT,2019-12-18 21:30:08+09,0,0
10.42.0.211-66.198.178.88-35820-443-6,C810002129,43,F,28007,M1823072687,28007,es_transportation,70940.12,PAYMENT,2019-12-18 21:31:33+09,0,0
10.42.0.151-10.42.0.1-10368-53-17,C287533643,32,M,28007,M1823072687,28007,es_transportation,14733.15,PAYMENT,2019-12-18 21:31:47+09,1,1
219.142.78.162-10.42.0.211-80-49218-6,C1606614105,55,M,28007,M1823072687,28007,es_transportation,47486.34,TRANSFER,2019-12-18 22:15:29+09,0,0
173.194.204.188-10.42.0.151-5228-59469-6,C21207783,54,F,28007,M85975013,28007,es_food,240141.42,PAYMENT,2019-12-18 22:17:46+09,1,1
203.205.158.37-10.42.0.151-80-48119-6,C975044667,58,F,28007,M1823072687,28007,es_transportation,465466.3,PAYMENT,2019-12-18 22:18:16+09,0,0
172.217.6.206-10.42.0.151-443-48909-6,C2027325203,67,F,28007,M348934600,28007,es_transportation,265786.47,CASH_OUT,2019-12-18 22:20:03+09,1,1
144.2.1.1-10.42.0.211-443-50901-6,C526635102,47,M,28007,M1823072687,28007,es_transportation,141023.13,CASH_OUT,2019-12-18 22:20:05+09,1,1
10.42.0.42-108.168.176.201-37703-5222-6,C22920054,31,M,28007,M1823072687,28007,es_transportation,100775.49,CASH_OUT,2019-12-18 22:22:14+09,0,0
172.217.6.206-10.42.0.211-443-40871-6,C1680004438,36,F,28007,M1823072687,28007,es_transportation,96232.98,CASH_OUT,2019-12-18 22:22:48+09,0,0
10.42.0.211-10.42.0.1-12796-53-17,C1253245889,48,M,28007,M1946091778,28007,es_wellnessandbeauty,52936.47,PAYMENT,2019-12-18 22:23:26+09,1,1
10.42.0.211-10.42.0.1-32153-53-17,C964123988,21,F,28007,M348934600,28007,es_transportation,134553.53,PAYMENT,2019-12-18 23:28:27+09,0,0
180.149.138.210-10.42.0.211-80-40560-6,C217572786,29,M,28007,M348934600,28007,es_transportation,341479.93,CASH_OUT,2019-12-18 23:29:01+09,1,1
10.42.0.211-36.110.213.49-59047-443-6,C662948645,50,F,28007,M1823072687,28007,es_transportation,300829.98,CASH_OUT,2019-12-18 23:29:34+09,0,0
10.42.0.211-106.39.169.66-49261-80-6,C91915601,36,M,28007,M1823072687,28007,es_transportation,280804.56,PAYMENT,2019-12-18 23:29:42+09,1,1
10.42.0.151-104.254.66.16-56921-80-6,C748358246,41,M,28007,M1823072687,28007,es_transportation,31055.1,PAYMENT,2019-12-18 23:29:56+09,0,0
10.42.0.211-10.42.0.1-11833-53-17,C9169170,41,M,28007,M348934600,28007,es_transportation,51789.71,CASH_IN,2019-12-18 23:30:56+09,1,1
172.217.10.227-10.42.0.151-443-44570-6,C1554849332,34,F,28007,M1823072687,28007,es_transportation,123698.98,PAYMENT,2019-12-18 23:31:30+09,0,0
10.42.0.211-23.194.140.226-48039-80-6,C430880678,41,M,28007,M1946091778,28007,es_wellnessandbeauty,37044.37,PAYMENT,2019-12-18 23:41:53+09,1,1
10.42.0.42-104.244.43.131-57557-443-6,C1011693897,33,F,28007,M348934600,28007,es_transportation,30678.82,PAYMENT,2019-12-18 23:42:42+09,0,0
10.42.0.211-47.89.69.217-33936-80-6,C34111179,66,F,28007,M1823072687,28007,es_transportation,305335.25,PAYMENT,2019-12-18 23:42:44+09,1,1
10.42.0.211-64.71.142.124-39401-443-6,C1282628311,45,F,28007,M1823072687,28007,es_transportation,268378.39,PAYMENT,2019-12-18 23:52:52+09,0,0
